Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
West Gear,1185732,2020-09-19,Southeast,Florida,Miami,Women's Street Footwear,53.0,231,12243.0,453.0,Online
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Apparel,55.0,231,12705.0,775.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Street Footwear,33.0,231,7623.0,381.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Apparel,67.0,231,15477.0,929.0,Online
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Apparel,54.0,231,12474.0,798.0,Online
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Street Footwear,32.0,231,7392.0,370.0,Online
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Street Footwear,27.0,231,6237.0,324.0,Online
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Street Footwear,70.0,231,16170.0,809.0,Online
Sports Direct,1197831,2020-07-30,South,Texas,Houston,Women's Apparel,26.0,231,6006.0,330.0,Outlet
West Gear,1128299,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,39.0,231,9009.0,207.0,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,39.0,231,9009.0,414.0,Outlet
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,13.0,231,3003.0,120.0,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,62.0,231,14322.0,473.0,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Athletic Footwear,46.0,231,10626.0,340.0,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Apparel,82.0,231,18942.0,701.0,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,29.0,231,6699.0,308.0,Outlet
West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Apparel,74.0,231,17094.0,564.0,Outlet
Foot Locker,1185732,2020-01-29,Northeast,New York,New York,Men's Apparel,59.0,230,13570.0,570.0,Online
Foot Locker,1185732,2020-02-09,Northeast,New York,New York,Women's Athletic Footwear,46.0,230,10580.0,508.0,Online
West Gear,1128299,2020-11-13,West,California,San Francisco,Men's Street Footwear,49.0,230,11270.0,507.0,Online
Foot Locker,1185732,2020-08-08,West,Washington,Seattle,Women's Street Footwear,34.0,230,7820.0,305.0,Online
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,43.0,230,9890.0,613.0,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,19.0,230,4370.0,140.0,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,41.0,230,9430.0,434.0,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,41.0,230,9430.0,396.0,Outlet
West Gear,1128299,2020-12-25,West,California,San Francisco,Men's Street Footwear,56.0,228,12768.0,600.0,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men's Street Footwear,48.0,228,10944.0,700.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Apparel,68.0,228,15504.0,930.0,Online
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Street Footwear,61.0,228,13908.0,695.0,Online
Sports Direct,1197831,2020-08-05,South,Texas,Houston,Women's Apparel,29.0,228,6612.0,364.0,Outlet
Walmart,1197831,2020-09-03,South,Texas,Houston,Men's Apparel,35.0,228,7980.0,271.0,Outlet
West Gear,1128299,2021-01-03,West,California,San Francisco,Women's Athletic Footwear,42.0,228,9576.0,402.0,Outlet
West Gear,1128299,2021-02-09,West,California,San Francisco,Men's Apparel,51.0,228,11628.0,547.0,Outlet
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,36.0,228,8208.0,230.0,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,29.0,228,6612.0,264.0,Outlet
Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Women's Street Footwear,51.0,228,11628.0,512.0,Outlet
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,35.0,228,7980.0,407.0,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Street Footwear,20.0,228,4560.0,196.0,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Street Footwear,27.0,228,6156.0,265.0,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Street Footwear,23.0,228,5244.0,236.0,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,26.0,228,5928.0,273.0,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,7875.0,2756.0,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,9000.0,3150.0,Outlet
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women's Street Footwear,35.0,225,7875.0,3150.0,Outlet
Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,225,7875.0,3544.0,In-store
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,35.0,225,7875.0,2756.0,Outlet
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,25.0,225,5625.0,1969.0,Outlet
Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,35.0,225,7875.0,3938.0,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,35.0,225,7875.0,2756.0,Outlet
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,40.0,225,9000.0,3150.0,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30.0,225,6750.0,2700.0,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Apparel,35.0,225,7875.0,2756.0,In-store
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,40.0,225,9000.0,3150.0,Online
Amazon,1185732,2021-06-22,Southeast,Kentucky,Louisville,Women's Street Footwear,30.0,225,6750.0,2700.0,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,4500.0,1800.0,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,225,5625.0,1969.0,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.0,225,3375.0,1350.0,Online
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,20.0,225,4500.0,1800.0,Online
Kohl's,1197831,2021-02-14,Midwest,Kansas,Wichita,Men's Apparel,35.0,225,7875.0,2756.0,Online
Kohl's,1197831,2021-03-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,20.0,225,4500.0,1575.0,Online
Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,15.0,225,3375.0,1181.0,Online
Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Men's Apparel,25.0,225,5625.0,1969.0,Online
Foot Locker,1185732,2021-02-12,Midwest,Kansas,Wichita,Women's Street Footwear,30.0,225,6750.0,2025.0,Online
Foot Locker,1185732,2021-03-11,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.0,225,6750.0,2025.0,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.0,225,5625.0,1688.0,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Women's Street Footwear,20.0,225,4500.0,1350.0,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Women's Apparel,30.0,225,6750.0,2700.0,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Women's Street Footwear,10.0,225,2250.0,675.0,In-store
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Men's Athletic Footwear,40.0,225,9000.0,3150.0,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,10.0,225,2250.0,675.0,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,20.0,225,4500.0,1800.0,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35.0,225,7875.0,2756.0,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35.0,225,7875.0,2363.0,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,25.0,225,5625.0,2250.0,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.0,225,7875.0,2756.0,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,40.0,225,9000.0,3150.0,In-store
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,225,5625.0,2250.0,In-store
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,225,7875.0,2756.0,In-store
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women's Street Footwear,25.0,225,5625.0,1969.0,In-store
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women's Apparel,35.0,225,7875.0,2363.0,In-store
West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Women's Apparel,35.0,225,7875.0,2363.0,In-store
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men's Athletic Footwear,40.0,225,9000.0,3150.0,In-store
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,40.0,225,9000.0,3150.0,In-store
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Street Footwear,30.0,225,6750.0,2700.0,In-store
Kohl's,1185732,2021-02-08,Northeast,Delaware,Wilmington,Women's Street Footwear,25.0,225,5625.0,2250.0,In-store
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Women's Street Footwear,25.0,225,5625.0,2250.0,In-store
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35.0,225,7875.0,2756.0,In-store
Foot Locker,1185732,2021-01-10,Northeast,Connecticut,Hartford,Women's Street Footwear,25.0,225,5625.0,2250.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,225,7875.0,2756.0,In-store
Walmart,1185732,2020-05-06,Northeast,New York,New York,Women's Athletic Footwear,54.0,225,12150.0,559.0,Online
Sports Direct,1197831,2020-07-20,Northeast,New York,New York,Men's Athletic Footwear,34.0,225,7650.0,375.0,Online
Sports Direct,1197831,2020-08-07,South,Texas,Houston,Men's Athletic Footwear,38.0,225,8550.0,385.0,Online
Walmart,1197831,2020-08-14,South,Texas,Houston,Women's Street Footwear,33.0,225,7425.0,356.0,Online
Walmart,1197831,2020-09-04,South,Texas,Houston,Women's Apparel,46.0,225,10350.0,673.0,Online
West Gear,1128299,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,64.0,225,14400.0,518.0,Online
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,34.0,225,7650.0,405.0,Online
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,47.0,225,10575.0,370.0,Online
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,49.0,225,11025.0,562.0,Online
Foot Locker,1185732,2020-08-19,Southeast,Florida,Miami,Men's Athletic Footwear,42.0,225,9450.0,454.0,Online
Foot Locker,1185732,2020-08-23,Southeast,Florida,Miami,Women's Apparel,42.0,225,9450.0,605.0,Online
West Gear,1185732,2020-09-12,Southeast,Florida,Miami,Men's Athletic Footwear,57.0,225,12825.0,590.0,Online
Foot Locker,1185732,2020-09-21,Southeast,Florida,Miami,Men's Apparel,52.0,225,11700.0,527.0,Online
Sports Direct,1185732,2020-09-25,Southeast,Florida,Miami,Women's Street Footwear,41.0,225,9225.0,341.0,Online
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,61.0,225,13725.0,1016.0,Online
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,38.0,225,8550.0,522.0,Online
Sports Direct,1197831,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,58.0,225,13050.0,835.0,Online
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,60.0,225,13500.0,635.0,Online
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,74.0,225,16650.0,749.0,Online
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Street Footwear,57.0,225,12825.0,770.0,Online
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Street Footwear,49.0,225,11025.0,673.0,Online
West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Street Footwear,51.0,225,11475.0,562.0,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Men's Apparel,51.0,225,11475.0,528.0,Online
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,53.0,225,11925.0,501.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Apparel,66.0,225,14850.0,668.0,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Apparel,69.0,225,15525.0,1009.0,Online
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Street Footwear,50.0,225,11250.0,608.0,Online
Foot Locker,1185732,2021-02-18,Southeast,Kentucky,Louisville,Men's Street Footwear,28.0,225,6300.0,328.0,Online
West Gear,1128299,2021-01-02,West,California,San Francisco,Women's Street Footwear,46.0,225,10350.0,455.0,Outlet
West Gear,1128299,2021-01-05,West,California,San Francisco,Women's Apparel,58.0,225,13050.0,300.0,Outlet
West Gear,1128299,2021-01-28,West,California,San Francisco,Men's Apparel,43.0,225,9675.0,464.0,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,35.0,225,7875.0,236.0,Outlet
Sports Direct,1197831,2021-10-10,South,Texas,Dallas,Men's Street Footwear,31.0,225,6975.0,300.0,Outlet
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,49.0,225,11025.0,695.0,Outlet
Sports Direct,1197831,2021-10-11,South,Alabama,Birmingham,Women's Apparel,56.0,225,12600.0,907.0,Outlet
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,54.0,225,12150.0,498.0,Outlet
West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Street Footwear,51.0,225,11475.0,482.0,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,49.0,224,10976.0,549.0,Online
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,43.0,224,9632.0,626.0,Online
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.0,224,9184.0,413.0,Online
Sports Direct,1185732,2020-10-06,Southeast,Florida,Miami,Men's Athletic Footwear,49.0,224,10976.0,527.0,Online
Sports Direct,1185732,2020-10-07,Southeast,Florida,Miami,Women's Street Footwear,46.0,224,10304.0,381.0,Online
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Street Footwear,52.0,224,11648.0,711.0,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Street Footwear,34.0,224,7616.0,396.0,Online
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,58.0,224,12992.0,650.0,Online
Sports Direct,1197831,2020-07-24,South,Texas,Houston,Women's Apparel,25.0,224,5600.0,314.0,Outlet
Sports Direct,1197831,2020-08-02,South,Texas,Houston,Women's Street Footwear,23.0,224,5152.0,216.0,Outlet
Walmart,1197831,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,28.0,224,6272.0,326.0,Outlet
West Gear,1128299,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,41.0,224,9184.0,377.0,Outlet
West Gear,1128299,2021-02-04,West,California,San Francisco,Women's Apparel,46.0,224,10304.0,124.0,Outlet
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,26.0,224,5824.0,250.0,Outlet
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,35.0,224,7840.0,235.0,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,38.0,224,8512.0,511.0,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,51.0,224,11424.0,263.0,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,35.0,224,7840.0,314.0,Outlet
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,7.0,224,1568.0,74.0,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,53.0,224,11872.0,344.0,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.0,224,13440.0,511.0,Outlet
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Athletic Footwear,55.0,224,12320.0,554.0,Outlet
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,35.0,224,7840.0,368.0,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,37.0,224,8288.0,323.0,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,40.0,224,8960.0,332.0,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men's Street Footwear,49.0,224,10976.0,461.0,Outlet
West Gear,1128299,2020-11-07,West,California,San Francisco,Men's Street Footwear,37.0,223,8251.0,413.0,Online
Sports Direct,1197831,2021-10-16,South,Texas,Dallas,Men's Street Footwear,59.0,223,13157.0,710.0,Online
Sports Direct,1185732,2020-09-28,Southeast,Florida,Miami,Women's Apparel,55.0,223,12265.0,773.0,Online
Sports Direct,1185732,2020-10-04,Southeast,Florida,Miami,Women's Apparel,59.0,223,13157.0,855.0,Online
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,52.0,223,11596.0,812.0,Online
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Street Footwear,61.0,223,13603.0,612.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,48.0,223,10704.0,514.0,Online
West Gear,1128299,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,42.0,223,9366.0,290.0,Outlet
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,33.0,223,7359.0,309.0,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,36.0,223,8028.0,305.0,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,35.0,223,7805.0,359.0,Outlet
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,21.0,223,4683.0,229.0,Outlet
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Street Footwear,14.0,223,3122.0,106.0,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Athletic Footwear,28.0,223,6244.0,268.0,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,47.0,223,10481.0,461.0,Outlet
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39.0,223,8697.0,409.0,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Street Footwear,20.0,223,4460.0,205.0,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Street Footwear,19.0,223,4237.0,186.0,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,51.0,221,11271.0,451.0,Online
Foot Locker,1185732,2020-08-07,West,Washington,Seattle,Men's Athletic Footwear,41.0,221,9061.0,444.0,Online
Foot Locker,1185732,2020-08-17,Southeast,Florida,Miami,Women's Apparel,41.0,221,9061.0,589.0,Online
Foot Locker,1185732,2021-07-16,South,Mississippi,Jackson,Men's Street Footwear,58.0,221,12818.0,654.0,Online
Walmart,1197831,2020-08-22,South,Texas,Houston,Men's Apparel,29.0,221,6409.0,205.0,Outlet
West Gear,1128299,2021-02-03,West,California,San Francisco,Men's Apparel,50.0,221,11050.0,519.0,Outlet
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,33.0,221,7293.0,335.0,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,34.0,221,7514.0,225.0,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,33.0,221,7293.0,306.0,Outlet
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,20.0,221,4420.0,190.0,Outlet
